customer_id,first_name,last_name,gender,date_of_birth,email,phone,city,state,country,registration_date,customer_segment
2270,Dev,Patel,Female,1971-09-26,customer2270@nexusretail.com,9915023166,Delhi,Delhi,India,2024-09-25,New
2271,Aditi,Tripathi,Male,1973-09-21,customer2271@nexusretail.com,9877688257,Indore,Madhya Pradesh,India,2023-05-18,Premium
2272,Ayush,Pandey,Female,1987-01-15,customer2272@nexusretail.com,9359178336,Chandigarh,Chandigarh,India,2023-11-22,Premium
2273,Aditi,Sharma,Female,1994-10-16,customer2273@nexusretail.com,9584471226,Hyderabad,Telangana,India,2025-12-12,New
2274,Nisha,Mishra,Male,2000-09-03,customer2274@nexusretail.com,9737189607,Chandigarh,Chandigarh,India,2022-09-20,Premium
2275,Shreya,Sharma,Female,1973-02-06,customer2275@nexusretail.com,9294597747,Bhopal,Madhya Pradesh,India,2024-10-25,Regular
2276,Ananya,Malhotra,Female,2005-12-11,customer2276@nexusretail.com,9801907516,Nagpur,Maharashtra,India,2025-01-02,Premium
2277,Vivaan,Tripathi,Male,2001-04-27,customer2277@nexusretail.com,9627313543,Nagpur,Maharashtra,India,2024-11-24,New
2278,Isha,Tripathi,Male,1983-01-09,customer2278@nexusretail.com,9455854794,Pune,Maharashtra,India,2025-05-16,Regular
2279,Arjun,Jain,Male,1978-12-07,customer2279@nexusretail.com,9622104228,Mumbai,Maharashtra,India,2024-09-14,New
2280,Aarav,Mishra,Female,1971-12-20,customer2280@nexusretail.com,9296148792,Pune,Maharashtra,India,2023-09-12,New
2281,Sneha,Tiwari,Female,1980-04-05,customer2281@nexusretail.com,9968032765,Nagpur,Maharashtra,India,2024-06-29,Premium
2282,Arjun,Verma,Male,1975-12-03,customer2282@nexusretail.com,9704270502,Pune,Maharashtra,India,2025-05-24,New
2283,Isha,Patel,Female,1970-12-03,customer2283@nexusretail.com,9663902596,Kochi,Kerala,India,2025-12-21,Premium
2284,Neha,Jain,Male,1988-10-11,customer2284@nexusretail.com,9136009935,Indore,Madhya Pradesh,India,2024-08-28,Regular
2285,Kavya,Khan,Male,1972-12-03,customer2285@nexusretail.com,9382153127,Bhubaneswar,Odisha,India,2022-06-28,Premium
2286,Neha,Patel,Male,1976-03-03,customer2286@nexusretail.com,9125887140,Kolkata,West Bengal,India,2022-09-05,New
2287,Aditya,Das,Male,1990-01-04,customer2287@nexusretail.com,9686175950,Pune,Maharashtra,India,2025-09-13,Regular
2288,Riya,Tripathi,Male,2005-06-09,customer2288@nexusretail.com,9299190047,Guwahati,Assam,India,2025-09-06,Premium
2289,Kavya,Verma,Male,1980-06-02,customer2289@nexusretail.com,9258255838,Indore,Madhya Pradesh,India,2023-02-19,Regular
2290,Rahul,Malhotra,Male,1986-09-06,customer2290@nexusretail.com,9647818813,Kolkata,West Bengal,India,2022-05-03,New
2291,Arjun,Khan,Male,1983-08-10,customer2291@nexusretail.com,9443091856,Bengaluru,Karnataka,India,2022-10-08,New
2292,Aditi,Agarwal,Male,1999-10-15,customer2292@nexusretail.com,9613544342,Ahmedabad,Gujarat,India,2024-08-30,Regular
2293,Karan,Verma,Female,1994-10-22,customer2293@nexusretail.com,9773268117,Pune,Maharashtra,India,2025-07-21,Premium
2294,Aditya,Singh,Male,2004-02-12,customer2294@nexusretail.com,9612914010,Mumbai,Maharashtra,India,2022-05-20,Premium
2295,Aditya,Das,Male,1998-02-14,customer2295@nexusretail.com,9771758113,Pune,Maharashtra,India,2024-04-26,Regular
2296,Vikram,Tiwari,Female,1972-09-04,customer2296@nexusretail.com,9146073086,Bengaluru,Karnataka,India,2024-06-03,Regular
2297,Shreya,Mishra,Male,2000-02-17,customer2297@nexusretail.com,9519592782,Delhi,Delhi,India,2024-02-05,Regular
2298,Nisha,Tiwari,Male,1991-07-03,customer2298@nexusretail.com,9948758119,Surat,Gujarat,India,2025-06-13,Premium
2299,Kavya,Jain,Male,1996-11-13,customer2299@nexusretail.com,9408837864,Pune,Maharashtra,India,2024-12-03,Regular
2300,Shreya,Verma,Male,1988-09-20,customer2300@nexusretail.com,9703106474,Bhubaneswar,Odisha,India,2022-05-16,New
2301,Ravi,Pandey,Male,1986-07-30,customer2301@nexusretail.com,9522267598,Mumbai,Maharashtra,India,2023-07-23,Regular
2302,Isha,Jain,Female,1994-01-05,customer2302@nexusretail.com,9451207812,Hyderabad,Telangana,India,2025-05-24,Regular
2303,Aditi,Khan,Female,2003-12-23,customer2303@nexusretail.com,9733036411,Guwahati,Assam,India,2025-11-10,Premium
2304,Riya,Pandey,Male,1991-01-20,customer2304@nexusretail.com,9197697289,Raipur,Chhattisgarh,India,2023-11-22,Premium
2305,Aditi,Yadav,Male,1981-04-15,customer2305@nexusretail.com,9387990035,Indore,Madhya Pradesh,India,2025-07-12,Regular
2306,Priya,Das,Male,1984-01-17,customer2306@nexusretail.com,9357069675,Bhopal,Madhya Pradesh,India,2023-10-26,Premium
2307,Karan,Yadav,Male,1985-01-10,customer2307@nexusretail.com,9825956975,Chennai,Tamil Nadu,India,2024-11-26,Regular
2308,Ananya,Tripathi,Female,2000-01-16,customer2308@nexusretail.com,9302242259,Raipur,Chhattisgarh,India,2025-09-11,Premium
2309,Rahul,Agarwal,Male,2000-10-27,customer2309@nexusretail.com,9488143641,Chennai,Tamil Nadu,India,2025-11-05,Premium
2310,Riya,Khan,Male,2005-10-18,customer2310@nexusretail.com,9724648261,Hyderabad,Telangana,India,2024-08-05,Premium
2311,Rohan,Verma,Male,1979-03-25,customer2311@nexusretail.com,9948197014,Chennai,Tamil Nadu,India,2025-05-09,Premium
2312,Sneha,Singh,Female,1981-01-07,customer2312@nexusretail.com,9620059677,Guwahati,Assam,India,2024-03-13,Premium
2313,Ananya,Pandey,Female,1994-02-08,customer2313@nexusretail.com,9257131290,Nagpur,Maharashtra,India,2023-12-01,Regular
2314,Nisha,Verma,Male,1986-11-22,customer2314@nexusretail.com,9522067474,Bengaluru,Karnataka,India,2025-02-01,New
2315,Aditya,Gupta,Female,1990-05-26,customer2315@nexusretail.com,9726618123,Bengaluru,Karnataka,India,2025-02-01,Regular
2316,Simran,Das,Male,1981-12-02,customer2316@nexusretail.com,9559247215,Bhubaneswar,Odisha,India,2022-04-15,Premium
2317,Aditi,Das,Female,1989-08-11,customer2317@nexusretail.com,9436233641,Chandigarh,Chandigarh,India,2024-03-03,New
2318,Rahul,Singh,Female,2004-02-05,customer2318@nexusretail.com,9144060578,Chandigarh,Chandigarh,India,2022-04-22,New
2319,Ananya,Verma,Female,1975-09-19,customer2319@nexusretail.com,9897815003,Indore,Madhya Pradesh,India,2022-07-16,Premium
2320,Kavya,Gupta,Male,1970-06-11,customer2320@nexusretail.com,9462501562,Lucknow,Uttar Pradesh,India,2022-08-17,Premium
2321,Sakshi,Tripathi,Female,1980-10-18,customer2321@nexusretail.com,9336693079,Chennai,Tamil Nadu,India,2023-04-18,Premium
2322,Nisha,Das,Female,1980-08-08,customer2322@nexusretail.com,9124646738,Bengaluru,Karnataka,India,2022-11-07,Premium
2323,Meera,Yadav,Male,1987-03-12,customer2323@nexusretail.com,9681658051,Surat,Gujarat,India,2023-02-21,Premium
2324,Aarav,Singh,Female,1991-10-24,customer2324@nexusretail.com,9202739549,Jaipur,Rajasthan,India,2022-09-13,New
2325,Kavya,Gupta,Female,1997-05-06,customer2325@nexusretail.com,9286340494,Surat,Gujarat,India,2022-12-06,New
2326,Ananya,Verma,Male,2000-02-09,customer2326@nexusretail.com,9567285228,Delhi,Delhi,India,2023-09-24,Premium
2327,Nisha,Tiwari,Female,1979-07-29,customer2327@nexusretail.com,9207767824,Kolkata,West Bengal,India,2023-04-21,New
2328,Kavya,Malhotra,Female,1976-09-29,customer2328@nexusretail.com,9760408044,Patna,Bihar,India,2024-02-27,Regular
2329,Aarav,Khan,Male,2000-03-15,customer2329@nexusretail.com,9568849679,Bengaluru,Karnataka,India,2024-10-03,Premium
2330,Sneha,Yadav,Female,1992-10-07,customer2330@nexusretail.com,9516505170,Delhi,Delhi,India,2025-06-14,Regular
2331,Nisha,Gupta,Male,2001-07-22,customer2331@nexusretail.com,9745268953,Kochi,Kerala,India,2022-06-08,Premium
2332,Dev,Mishra,Female,1979-04-17,customer2332@nexusretail.com,9437382335,Pune,Maharashtra,India,2023-03-23,Regular
2333,Pooja,Tripathi,Female,1980-05-10,customer2333@nexusretail.com,9744712853,Surat,Gujarat,India,2024-02-17,Regular
2334,Aarav,Jain,Male,1998-12-15,customer2334@nexusretail.com,9169465682,Nagpur,Maharashtra,India,2025-11-29,Regular
2335,Ravi,Agarwal,Female,1995-08-24,customer2335@nexusretail.com,9486032279,Delhi,Delhi,India,2023-12-08,Regular
2336,Aarav,Patel,Female,1989-01-10,customer2336@nexusretail.com,9569614246,Bhubaneswar,Odisha,India,2022-07-03,Regular
2337,Neha,Gupta,Female,1981-08-28,customer2337@nexusretail.com,9269756649,Bengaluru,Karnataka,India,2024-09-07,New
2338,Vikram,Tiwari,Male,1971-08-18,customer2338@nexusretail.com,9491456037,Nagpur,Maharashtra,India,2024-02-21,New
2339,Shreya,Gupta,Male,1974-02-22,customer2339@nexusretail.com,9846586430,Jaipur,Rajasthan,India,2025-06-14,Premium
2340,Vivaan,Tripathi,Female,1990-04-29,customer2340@nexusretail.com,9414770435,Jaipur,Rajasthan,India,2022-11-02,New
2341,Kavya,Tripathi,Male,1988-05-14,customer2341@nexusretail.com,9278916307,Pune,Maharashtra,India,2023-10-01,Premium
2342,Aditya,Gupta,Male,1995-09-08,customer2342@nexusretail.com,9940848021,Jaipur,Rajasthan,India,2025-09-02,Premium
2343,Rohan,Tripathi,Female,1988-12-26,customer2343@nexusretail.com,9353666379,Indore,Madhya Pradesh,India,2022-12-10,New
2344,Karan,Das,Male,2004-09-01,customer2344@nexusretail.com,9388883932,Jaipur,Rajasthan,India,2022-07-27,New
2345,Riya,Verma,Female,2002-06-11,customer2345@nexusretail.com,9263980356,Patna,Bihar,India,2023-01-02,Premium
2346,Rohan,Gupta,Female,1977-09-15,customer2346@nexusretail.com,9651093592,Delhi,Delhi,India,2023-07-12,New
2347,Simran,Khan,Female,1976-01-21,customer2347@nexusretail.com,9151909478,Lucknow,Uttar Pradesh,India,2022-12-09,Regular
2348,Rahul,Tiwari,Male,1997-04-26,customer2348@nexusretail.com,9716182316,Mumbai,Maharashtra,India,2024-01-23,Regular
2349,Isha,Gupta,Male,2001-11-10,customer2349@nexusretail.com,9866039298,Patna,Bihar,India,2022-08-14,New
2350,Rohan,Jain,Male,1973-01-03,customer2350@nexusretail.com,9245926081,Raipur,Chhattisgarh,India,2024-02-12,New
2351,Priya,Patel,Female,2000-05-23,customer2351@nexusretail.com,9690897037,Bhopal,Madhya Pradesh,India,2024-03-19,Premium
2352,Sakshi,Mishra,Female,1999-01-15,customer2352@nexusretail.com,9480035335,Bhopal,Madhya Pradesh,India,2024-11-30,Premium
2353,Meera,Malhotra,Female,1993-06-25,customer2353@nexusretail.com,9279202708,Kolkata,West Bengal,India,2024-04-14,Premium
2354,Aditi,Singh,Male,1973-04-17,customer2354@nexusretail.com,9494601478,Lucknow,Uttar Pradesh,India,2025-05-13,Regular
2355,Arjun,Das,Female,1986-11-12,customer2355@nexusretail.com,9501175093,Bhubaneswar,Odisha,India,2023-09-06,New
2356,Sneha,Patel,Male,1979-09-02,customer2356@nexusretail.com,9932227284,Ahmedabad,Gujarat,India,2024-06-10,Premium
2357,Shreya,Singh,Male,1999-02-12,customer2357@nexusretail.com,9525589139,Patna,Bihar,India,2023-09-11,New
2358,Rahul,Sharma,Female,1981-05-06,customer2358@nexusretail.com,9528679814,Surat,Gujarat,India,2024-09-23,Regular
2359,Ravi,Patel,Male,1990-10-13,customer2359@nexusretail.com,9546461873,Kochi,Kerala,India,2022-09-25,New
2360,Vikram,Singh,Female,1986-10-12,customer2360@nexusretail.com,9476405682,Chandigarh,Chandigarh,India,2022-04-19,Regular
2361,Pooja,Pandey,Male,1996-11-01,customer2361@nexusretail.com,9480936094,Bhubaneswar,Odisha,India,2023-08-26,Premium
2362,Riya,Patel,Female,1973-01-15,customer2362@nexusretail.com,9455894276,Lucknow,Uttar Pradesh,India,2023-12-23,New
2363,Priya,Pandey,Male,1970-07-01,customer2363@nexusretail.com,9256700837,Bhopal,Madhya Pradesh,India,2022-07-27,Premium
2364,Ravi,Khan,Male,1971-02-09,customer2364@nexusretail.com,9334820678,Bengaluru,Karnataka,India,2024-11-09,Premium
2365,Simran,Yadav,Female,1988-02-05,customer2365@nexusretail.com,9957394843,Delhi,Delhi,India,2023-11-16,Premium
2366,Isha,Yadav,Female,1982-10-13,customer2366@nexusretail.com,9154671014,Raipur,Chhattisgarh,India,2024-01-24,Premium
2367,Meera,Verma,Female,1989-06-10,customer2367@nexusretail.com,9138822127,Patna,Bihar,India,2024-11-18,Premium
2368,Shreya,Khan,Male,1976-11-17,customer2368@nexusretail.com,9454498073,Nagpur,Maharashtra,India,2024-02-13,Premium
2369,Ravi,Patel,Male,1976-05-18,customer2369@nexusretail.com,9200061572,Bengaluru,Karnataka,India,2023-02-07,Premium
2370,Pooja,Tripathi,Male,1971-11-18,customer2370@nexusretail.com,9425247450,Kolkata,West Bengal,India,2022-04-01,New
2371,Rahul,Gupta,Male,1988-09-24,customer2371@nexusretail.com,9558392726,Bhubaneswar,Odisha,India,2022-11-07,Premium
2372,Meera,Tripathi,Male,1972-12-21,customer2372@nexusretail.com,9140223433,Ahmedabad,Gujarat,India,2022-12-01,Regular
2373,Sakshi,Patel,Male,1991-01-03,customer2373@nexusretail.com,9822211420,Jaipur,Rajasthan,India,2022-12-06,Regular
2374,Arjun,Verma,Female,1997-09-01,customer2374@nexusretail.com,9603505776,Patna,Bihar,India,2024-02-02,Regular
2375,Meera,Khan,Female,1998-04-30,customer2375@nexusretail.com,9450612215,Indore,Madhya Pradesh,India,2025-09-23,Premium
2376,Rahul,Jain,Female,1996-08-21,customer2376@nexusretail.com,9342879209,Nagpur,Maharashtra,India,2023-05-18,New
2377,Kavya,Patel,Female,1992-10-28,customer2377@nexusretail.com,9635662276,Bengaluru,Karnataka,India,2023-09-08,Premium
2378,Pooja,Sharma,Female,2005-12-17,customer2378@nexusretail.com,9214350071,Nagpur,Maharashtra,India,2023-06-12,New
2379,Riya,Gupta,Male,1990-10-30,customer2379@nexusretail.com,9205867972,Surat,Gujarat,India,2022-11-10,Premium
2380,Riya,Khan,Female,2003-04-23,customer2380@nexusretail.com,9550210852,Kochi,Kerala,India,2024-03-29,Premium
2381,Sneha,Tripathi,Male,1977-04-15,customer2381@nexusretail.com,9616656295,Jaipur,Rajasthan,India,2025-06-30,Premium
2382,Aditya,Agarwal,Male,1989-07-17,customer2382@nexusretail.com,9975164910,Hyderabad,Telangana,India,2024-04-11,Regular
2383,Rahul,Mishra,Male,1984-12-21,customer2383@nexusretail.com,9226944637,Guwahati,Assam,India,2024-01-29,Regular
2384,Vikram,Patel,Female,1996-05-24,customer2384@nexusretail.com,9535206561,Guwahati,Assam,India,2023-03-15,Regular
2385,Vikram,Tripathi,Male,1985-01-28,customer2385@nexusretail.com,9742078459,Surat,Gujarat,India,2022-11-23,Regular
2386,Meera,Mishra,Male,1973-09-07,customer2386@nexusretail.com,9954907113,Jaipur,Rajasthan,India,2022-06-18,Premium
2387,Aarav,Singh,Female,1992-02-06,customer2387@nexusretail.com,9952110109,Indore,Madhya Pradesh,India,2022-07-09,Premium
2388,Ayush,Singh,Male,1991-02-20,customer2388@nexusretail.com,9135094854,Lucknow,Uttar Pradesh,India,2022-12-30,New
2389,Priya,Tiwari,Female,1999-11-17,customer2389@nexusretail.com,9193974088,Kochi,Kerala,India,2025-03-17,New
2390,Rohan,Pandey,Female,1974-06-26,customer2390@nexusretail.com,9725844921,Chennai,Tamil Nadu,India,2022-03-21,New
2391,Vivaan,Das,Male,2005-06-01,customer2391@nexusretail.com,9519687196,Delhi,Delhi,India,2022-12-15,Regular
2392,Arjun,Tripathi,Female,1997-08-10,customer2392@nexusretail.com,9176969365,Nagpur,Maharashtra,India,2024-12-13,Premium
2393,Priya,Singh,Female,1997-03-11,customer2393@nexusretail.com,9269000566,Jaipur,Rajasthan,India,2023-06-17,Premium
2394,Shreya,Malhotra,Male,1992-04-08,customer2394@nexusretail.com,9340294732,Bhopal,Madhya Pradesh,India,2025-05-27,Premium
2395,Priya,Sharma,Female,1999-10-31,customer2395@nexusretail.com,9846152610,Kolkata,West Bengal,India,2022-11-30,Regular
2396,Isha,Yadav,Female,1983-03-05,customer2396@nexusretail.com,9857693892,Bhopal,Madhya Pradesh,India,2025-08-31,Regular
2397,Kavya,Agarwal,Female,1999-11-20,customer2397@nexusretail.com,9326073427,Surat,Gujarat,India,2023-10-31,New
2398,Isha,Singh,Male,1973-07-25,customer2398@nexusretail.com,9731019919,Mumbai,Maharashtra,India,2022-05-01,New
2399,Rahul,Verma,Male,1976-09-12,customer2399@nexusretail.com,9403305498,Patna,Bihar,India,2022-05-31,Regular
2400,Ravi,Yadav,Male,2002-03-28,customer2400@nexusretail.com,9567437221,Nagpur,Maharashtra,India,2024-09-13,Regular
2401,Arjun,Pandey,Female,2001-10-23,customer2401@nexusretail.com,9608124995,Indore,Madhya Pradesh,India,2023-03-06,Premium
2402,Vivaan,Yadav,Female,1978-08-04,customer2402@nexusretail.com,9170926399,Pune,Maharashtra,India,2023-12-08,New
2403,Vivaan,Tiwari,Female,1978-05-15,customer2403@nexusretail.com,9597683569,Bengaluru,Karnataka,India,2024-10-16,Premium
2404,Pooja,Agarwal,Female,1975-12-18,customer2404@nexusretail.com,9900239651,Hyderabad,Telangana,India,2023-11-01,Premium
2405,Kavya,Jain,Male,1970-05-02,customer2405@nexusretail.com,9369080108,Hyderabad,Telangana,India,2022-12-03,Regular
2406,Aditya,Patel,Male,1971-11-20,customer2406@nexusretail.com,9357723139,Hyderabad,Telangana,India,2022-10-15,Premium
2407,Nisha,Patel,Male,2002-05-02,customer2407@nexusretail.com,9548684706,Bengaluru,Karnataka,India,2023-01-05,New
2408,Shreya,Sharma,Female,2005-11-23,customer2408@nexusretail.com,9500531359,Kochi,Kerala,India,2025-06-13,Regular
2409,Aarav,Verma,Male,1979-06-21,customer2409@nexusretail.com,9457038397,Guwahati,Assam,India,2022-10-30,Premium
2410,Dev,Tiwari,Female,1993-10-24,customer2410@nexusretail.com,9667725048,Bhopal,Madhya Pradesh,India,2024-03-11,Premium
2411,Nisha,Pandey,Male,1989-07-06,customer2411@nexusretail.com,9588501521,Raipur,Chhattisgarh,India,2022-03-22,Premium
2412,Meera,Khan,Female,1971-12-31,customer2412@nexusretail.com,9457132340,Chennai,Tamil Nadu,India,2023-08-06,New
2413,Kavya,Das,Female,1988-09-19,customer2413@nexusretail.com,9753651567,Jaipur,Rajasthan,India,2024-08-07,Premium
2414,Vikram,Pandey,Male,1990-02-25,customer2414@nexusretail.com,9422425880,Hyderabad,Telangana,India,2023-06-27,Premium
2415,Vivaan,Tiwari,Female,1987-09-17,customer2415@nexusretail.com,9104601001,Surat,Gujarat,India,2023-06-28,Premium
2416,Vikram,Sharma,Female,1980-09-20,customer2416@nexusretail.com,9102416360,Surat,Gujarat,India,2024-03-24,Regular
2417,Vivaan,Verma,Female,1970-09-25,customer2417@nexusretail.com,9886784420,Bengaluru,Karnataka,India,2024-10-24,Premium
2418,Priya,Agarwal,Male,1992-04-11,customer2418@nexusretail.com,9329152129,Raipur,Chhattisgarh,India,2025-04-03,Premium
2419,Dev,Khan,Male,1980-07-14,customer2419@nexusretail.com,9702105788,Chennai,Tamil Nadu,India,2024-03-07,Premium
2420,Sneha,Singh,Male,1970-08-21,customer2420@nexusretail.com,9561172638,Indore,Madhya Pradesh,India,2025-11-04,New
2421,Sneha,Jain,Female,1970-12-05,customer2421@nexusretail.com,9239454878,Surat,Gujarat,India,2022-07-23,Premium
2422,Sakshi,Tripathi,Female,2000-02-19,customer2422@nexusretail.com,9546220954,Pune,Maharashtra,India,2023-06-11,New
2423,Kavya,Gupta,Female,1974-05-19,customer2423@nexusretail.com,9432314956,Pune,Maharashtra,India,2023-08-15,Premium
2424,Ravi,Khan,Male,1976-12-23,customer2424@nexusretail.com,9103573647,Jaipur,Rajasthan,India,2022-09-06,New
2425,Aditya,Agarwal,Male,1975-02-01,customer2425@nexusretail.com,9462419904,Bengaluru,Karnataka,India,2024-07-13,New
2426,Simran,Agarwal,Female,1992-11-29,customer2426@nexusretail.com,9616729526,Indore,Madhya Pradesh,India,2022-09-08,Premium
2427,Nisha,Tripathi,Female,2005-05-23,customer2427@nexusretail.com,9479288737,Jaipur,Rajasthan,India,2022-07-08,New
2428,Pooja,Agarwal,Female,2002-07-15,customer2428@nexusretail.com,9766087112,Ahmedabad,Gujarat,India,2022-02-07,New
2429,Aditya,Singh,Female,1977-03-12,customer2429@nexusretail.com,9975333606,Mumbai,Maharashtra,India,2024-12-05,Premium
2430,Riya,Gupta,Female,1971-05-04,customer2430@nexusretail.com,9517984292,Guwahati,Assam,India,2023-11-28,Regular
2431,Arjun,Agarwal,Female,1979-07-12,customer2431@nexusretail.com,9304165230,Bhopal,Madhya Pradesh,India,2022-12-10,Premium
2432,Ayush,Patel,Male,2003-05-28,customer2432@nexusretail.com,9996049540,Nagpur,Maharashtra,India,2023-04-10,Premium
2433,Shreya,Patel,Female,1987-05-17,customer2433@nexusretail.com,9789908527,Indore,Madhya Pradesh,India,2023-10-22,Regular
2434,Karan,Pandey,Male,1990-04-26,customer2434@nexusretail.com,9103996185,Lucknow,Uttar Pradesh,India,2023-01-21,Premium
2435,Neha,Sharma,Female,1988-08-22,customer2435@nexusretail.com,9438411395,Kochi,Kerala,India,2022-01-16,Regular
2436,Aditya,Singh,Male,1996-08-05,customer2436@nexusretail.com,9608341388,Chandigarh,Chandigarh,India,2022-10-06,Regular
2437,Riya,Khan,Male,1998-01-13,customer2437@nexusretail.com,9944118078,Hyderabad,Telangana,India,2022-03-08,Premium
2438,Sneha,Gupta,Female,1983-03-01,customer2438@nexusretail.com,9214433227,Chennai,Tamil Nadu,India,2022-03-21,New
2439,Priya,Jain,Female,1987-01-11,customer2439@nexusretail.com,9401365060,Mumbai,Maharashtra,India,2022-11-10,Regular
2440,Kavya,Verma,Female,1973-05-15,customer2440@nexusretail.com,9431126013,Bhopal,Madhya Pradesh,India,2024-10-17,Premium
2441,Priya,Mishra,Male,1982-10-16,customer2441@nexusretail.com,9298401874,Delhi,Delhi,India,2023-11-03,Premium
2442,Aditya,Tiwari,Male,1986-04-06,customer2442@nexusretail.com,9202174331,Mumbai,Maharashtra,India,2022-08-21,Regular
2443,Shreya,Yadav,Male,1978-03-12,customer2443@nexusretail.com,9327966627,Hyderabad,Telangana,India,2025-03-26,Premium
2444,Aditya,Gupta,Female,1983-12-22,customer2444@nexusretail.com,9910503956,Lucknow,Uttar Pradesh,India,2025-01-31,Premium
2445,Aditya,Agarwal,Female,1994-10-11,customer2445@nexusretail.com,9419487653,Indore,Madhya Pradesh,India,2025-09-09,New
2446,Pooja,Agarwal,Female,1988-11-06,customer2446@nexusretail.com,9806412077,Lucknow,Uttar Pradesh,India,2022-07-10,Regular
2447,Ananya,Malhotra,Male,1973-01-31,customer2447@nexusretail.com,9731686891,Lucknow,Uttar Pradesh,India,2022-07-13,New
2448,Arjun,Pandey,Male,1991-01-18,customer2448@nexusretail.com,9535927034,Guwahati,Assam,India,2024-01-10,Premium
2449,Arjun,Tripathi,Male,1973-09-05,customer2449@nexusretail.com,9280796443,Pune,Maharashtra,India,2023-11-16,New
2450,Ayush,Pandey,Male,1998-04-19,customer2450@nexusretail.com,9604997610,Nagpur,Maharashtra,India,2022-02-04,New
2451,Sakshi,Malhotra,Male,2003-02-06,customer2451@nexusretail.com,9647269515,Mumbai,Maharashtra,India,2025-10-29,New
2452,Kavya,Sharma,Female,1995-11-14,customer2452@nexusretail.com,9628981921,Bhopal,Madhya Pradesh,India,2023-01-20,Premium
2453,Vikram,Sharma,Male,1997-07-05,customer2453@nexusretail.com,9517085501,Bhubaneswar,Odisha,India,2025-09-27,New
2454,Simran,Tripathi,Male,1988-02-23,customer2454@nexusretail.com,9541890948,Kochi,Kerala,India,2025-04-24,Premium
2455,Priya,Tripathi,Male,2001-09-16,customer2455@nexusretail.com,9373803392,Surat,Gujarat,India,2024-05-10,Premium
2456,Nisha,Patel,Male,1988-03-11,customer2456@nexusretail.com,9305261786,Delhi,Delhi,India,2025-04-24,Premium
2457,Ananya,Malhotra,Male,1998-09-30,customer2457@nexusretail.com,9228824572,Mumbai,Maharashtra,India,2025-04-03,Premium
2458,Vikram,Singh,Male,1981-03-19,customer2458@nexusretail.com,9885176381,Lucknow,Uttar Pradesh,India,2022-04-06,New
2459,Dev,Mishra,Male,1982-05-28,customer2459@nexusretail.com,9716944919,Mumbai,Maharashtra,India,2022-08-19,New
2460,Ayush,Gupta,Male,1988-07-17,customer2460@nexusretail.com,9466529273,Chandigarh,Chandigarh,India,2022-08-08,New
2461,Isha,Singh,Male,1986-07-17,customer2461@nexusretail.com,9541444081,Mumbai,Maharashtra,India,2023-10-28,Regular
2462,Dev,Khan,Female,1999-09-30,customer2462@nexusretail.com,9781881435,Bengaluru,Karnataka,India,2023-02-17,New
2463,Karan,Mishra,Male,1999-11-14,customer2463@nexusretail.com,9360670698,Kochi,Kerala,India,2025-09-18,Regular
2464,Aditi,Tripathi,Male,1981-04-23,customer2464@nexusretail.com,9565245234,Bhubaneswar,Odisha,India,2022-01-07,Regular
2465,Rohan,Sharma,Female,1993-07-08,customer2465@nexusretail.com,9318871405,Lucknow,Uttar Pradesh,India,2023-08-16,Regular
2466,Arjun,Pandey,Male,1982-09-18,customer2466@nexusretail.com,9290116812,Chennai,Tamil Nadu,India,2023-07-27,Regular
2467,Shreya,Sharma,Male,1996-04-22,customer2467@nexusretail.com,9473493559,Guwahati,Assam,India,2024-07-19,Regular
2468,Ayush,Gupta,Male,2000-11-18,customer2468@nexusretail.com,9611997917,Patna,Bihar,India,2023-07-19,Regular
2469,Ananya,Singh,Male,1989-08-27,customer2469@nexusretail.com,9118410135,Guwahati,Assam,India,2022-10-01,New
2470,Ayush,Patel,Male,1994-10-01,customer2470@nexusretail.com,9789222523,Kolkata,West Bengal,India,2024-11-09,New
2471,Arjun,Tripathi,Female,2000-12-12,customer2471@nexusretail.com,9391856024,Kochi,Kerala,India,2022-07-22,Premium
2472,Simran,Agarwal,Female,1970-11-29,customer2472@nexusretail.com,9708978969,Chennai,Tamil Nadu,India,2022-05-09,New
2473,Vikram,Pandey,Female,1980-12-16,customer2473@nexusretail.com,9696955609,Chennai,Tamil Nadu,India,2025-09-30,Premium
2474,Meera,Agarwal,Male,1998-02-24,customer2474@nexusretail.com,9667287649,Bhopal,Madhya Pradesh,India,2024-10-14,New
2475,Rahul,Sharma,Female,1995-06-24,customer2475@nexusretail.com,9101568217,Hyderabad,Telangana,India,2023-11-30,Regular
2476,Karan,Singh,Female,2002-05-03,customer2476@nexusretail.com,9369689276,Chandigarh,Chandigarh,India,2024-05-20,Premium
2477,Ananya,Das,Female,2000-01-18,customer2477@nexusretail.com,9706895705,Ahmedabad,Gujarat,India,2025-05-17,Premium
2478,Neha,Verma,Female,1998-01-07,customer2478@nexusretail.com,9362942260,Kolkata,West Bengal,India,2023-02-06,Regular
2479,Vivaan,Tiwari,Female,1991-02-23,customer2479@nexusretail.com,9671752477,Hyderabad,Telangana,India,2023-05-09,Regular
2480,Aditi,Gupta,Male,2000-12-09,customer2480@nexusretail.com,9210802010,Bhubaneswar,Odisha,India,2022-06-06,Premium
2481,Rahul,Gupta,Male,1979-03-13,customer2481@nexusretail.com,9542768047,Bhubaneswar,Odisha,India,2024-08-14,Premium
